종목,종목명,섹터,섹터강도,섹터순위,그날섹터수
006400,삼성SDI,2차전지,25.67,1.0,7.0
006400,삼성SDI,2차전지,6.03,2.0,7.0
006400,삼성SDI,2차전지,8.84,5.0,7.0
006400,삼성SDI,2차전지,8.5,5.0,7.0
006400,삼성SDI,2차전지,8.38,5.0,7.0
006400,삼성SDI,2차전지,-17.51,7.0,7.0
006400,삼성SDI,2차전지,13.81,1.0,7.0
006400,삼성SDI,2차전지,17.06,1.0,7.0
006400,삼성SDI,2차전지,-0.49,3.0,7.0
006400,삼성SDI,2차전지,8.48,3.0,7.0
006400,삼성SDI,2차전지,19.71,2.0,7.0
006400,삼성SDI,2차전지,29.37,1.0,7.0
006400,삼성SDI,2차전지,32.76,1.0,7.0
006400,삼성SDI,2차전지,34.03,1.0,7.0
006400,삼성SDI,2차전지,-21.02,7.0,7.0
006400,삼성SDI,2차전지,-22.81,7.0,7.0
006400,삼성SDI,2차전지,-15.31,6.0,7.0
006400,삼성SDI,2차전지,-6.43,6.0,7.0
006400,삼성SDI,2차전지,-6.83,3.0,7.0
006400,삼성SDI,2차전지,7.84,1.0,7.0
006400,삼성SDI,2차전지,20.52,1.0,7.0
051910,LG화학,2차전지,17.94,1.0,7.0
051910,LG화학,2차전지,21.09,1.0,7.0
051910,LG화학,2차전지,3.97,5.0,7.0
051910,LG화학,2차전지,8.32,3.0,7.0
051910,LG화학,2차전지,12.14,3.0,7.0
051910,LG화학,2차전지,3.14,1.0,7.0
051910,LG화학,2차전지,10.46,2.0,7.0
051910,LG화학,2차전지,13.76,2.0,7.0
051910,LG화학,2차전지,7.42,2.0,7.0
051910,LG화학,2차전지,18.0,1.0,7.0
051910,LG화학,2차전지,1.81,3.0,7.0
051910,LG화학,2차전지,-6.53,7.0,7.0
051910,LG화학,2차전지,2.91,5.0,7.0
051910,LG화학,2차전지,5.98,2.0,7.0
051910,LG화학,2차전지,2.7,3.0,7.0
051910,LG화학,2차전지,7.48,1.0,7.0
051910,LG화학,2차전지,19.86,1.0,7.0
051910,LG화학,2차전지,22.81,1.0,7.0
051910,LG화학,2차전지,25.67,1.0,7.0
051910,LG화학,2차전지,25.14,3.0,7.0
051910,LG화학,2차전지,21.41,1.0,7.0
051910,LG화학,2차전지,7.38,2.0,7.0
051910,LG화학,2차전지,-8.47,6.0,7.0
051910,LG화학,2차전지,11.79,2.0,7.0
051910,LG화학,2차전지,2.3,2.0,7.0
051910,LG화학,2차전지,-11.14,6.0,7.0
051910,LG화학,2차전지,-2.21,5.0,7.0
051910,LG화학,2차전지,-13.27,7.0,7.0
051910,LG화학,2차전지,8.48,3.0,7.0
051910,LG화학,2차전지,19.71,2.0,7.0
051910,LG화학,2차전지,22.94,2.0,7.0
051910,LG화학,2차전지,-6.43,6.0,7.0
051910,LG화학,2차전지,-3.05,3.0,7.0
051910,LG화학,2차전지,-10.76,4.0,7.0
051910,LG화학,2차전지,5.77,1.0,7.0
005490,POSCO홀딩스,2차전지,14.38,1.0,7.0
005490,POSCO홀딩스,2차전지,5.24,3.0,7.0
005490,POSCO홀딩스,2차전지,-7.03,6.0,7.0
005490,POSCO홀딩스,2차전지,11.07,2.0,7.0
005490,POSCO홀딩스,2차전지,2.89,3.0,7.0
005490,POSCO홀딩스,2차전지,1.04,4.0,7.0
005490,POSCO홀딩스,2차전지,17.2,1.0,7.0
005490,POSCO홀딩스,2차전지,-4.83,7.0,7.0
005490,POSCO홀딩스,2차전지,-3.19,6.0,7.0
005490,POSCO홀딩스,2차전지,0.09,6.0,7.0
005490,POSCO홀딩스,2차전지,-1.52,5.0,7.0
005490,POSCO홀딩스,2차전지,17.03,1.0,7.0
005490,POSCO홀딩스,2차전지,13.47,3.0,7.0
005490,POSCO홀딩스,2차전지,15.4,3.0,7.0
005490,POSCO홀딩스,2차전지,23.64,1.0,7.0
005490,POSCO홀딩스,2차전지,13.19,4.0,7.0
005490,POSCO홀딩스,2차전지,2.62,5.0,7.0
005490,POSCO홀딩스,2차전지,2.12,5.0,7.0
005490,POSCO홀딩스,2차전지,0.85,5.0,7.0
005490,POSCO홀딩스,2차전지,1.39,5.0,7.0
005490,POSCO홀딩스,2차전지,9.38,2.0,7.0
005490,POSCO홀딩스,2차전지,15.31,1.0,7.0
005490,POSCO홀딩스,2차전지,21.41,1.0,7.0
005490,POSCO홀딩스,2차전지,26.56,1.0,7.0
005490,POSCO홀딩스,2차전지,6.03,2.0,7.0
005490,POSCO홀딩스,2차전지,3.85,2.0,7.0
005490,POSCO홀딩스,2차전지,-11.89,7.0,7.0
005490,POSCO홀딩스,2차전지,6.61,2.0,7.0
005490,POSCO홀딩스,2차전지,-5.37,7.0,7.0
005490,POSCO홀딩스,2차전지,-2.1,4.0,7.0
005490,POSCO홀딩스,2차전지,2.3,2.0,7.0
005490,POSCO홀딩스,2차전지,-2.21,5.0,7.0
005490,POSCO홀딩스,2차전지,19.71,2.0,7.0
005490,POSCO홀딩스,2차전지,-21.02,7.0,7.0
005490,POSCO홀딩스,2차전지,-6.43,6.0,7.0
005490,POSCO홀딩스,2차전지,-8.19,6.0,7.0
005490,POSCO홀딩스,2차전지,20.52,1.0,7.0
005490,POSCO홀딩스,2차전지,2.08,3.0,7.0
005490,POSCO홀딩스,2차전지,6.58,3.0,7.0
247540,에코프로비엠,2차전지,23.61,1.0,7.0
247540,에코프로비엠,2차전지,21.09,1.0,7.0
247540,에코프로비엠,2차전지,7.56,3.0,7.0
247540,에코프로비엠,2차전지,11.44,3.0,7.0
247540,에코프로비엠,2차전지,16.59,2.0,7.0
247540,에코프로비엠,2차전지,11.99,3.0,7.0
247540,에코프로비엠,2차전지,13.79,2.0,7.0
247540,에코프로비엠,2차전지,2.52,4.0,7.0
247540,에코프로비엠,2차전지,-2.57,7.0,7.0
247540,에코프로비엠,2차전지,3.98,2.0,7.0
247540,에코프로비엠,2차전지,12.09,1.0,7.0
247540,에코프로비엠,2차전지,10.46,2.0,7.0
247540,에코프로비엠,2차전지,3.89,4.0,7.0
247540,에코프로비엠,2차전지,-10.3,7.0,7.0
247540,에코프로비엠,2차전지,-8.12,7.0,7.0
247540,에코프로비엠,2차전지,-8.62,7.0,7.0
247540,에코프로비엠,2차전지,-6.43,7.0,7.0
247540,에코프로비엠,2차전지,14.92,1.0,7.0
247540,에코프로비엠,2차전지,14.42,1.0,7.0
247540,에코프로비엠,2차전지,19.42,1.0,7.0
247540,에코프로비엠,2차전지,2.77,3.0,7.0
247540,에코프로비엠,2차전지,2.22,3.0,7.0
247540,에코프로비엠,2차전지,10.53,1.0,7.0
247540,에코프로비엠,2차전지,-9.53,7.0,7.0
247540,에코프로비엠,2차전지,18.32,1.0,7.0
247540,에코프로비엠,2차전지,1.62,6.0,7.0
247540,에코프로비엠,2차전지,26.5,1.0,7.0
247540,에코프로비엠,2차전지,17.88,2.0,7.0
247540,에코프로비엠,2차전지,22.81,1.0,7.0
247540,에코프로비엠,2차전지,25.67,1.0,7.0
247540,에코프로비엠,2차전지,17.86,2.0,7.0
247540,에코프로비엠,2차전지,23.64,1.0,7.0
247540,에코프로비엠,2차전지,2.43,4.0,7.0
247540,에코프로비엠,2차전지,9.38,2.0,7.0
247540,에코프로비엠,2차전지,13.1,2.0,7.0
247540,에코프로비엠,2차전지,26.56,1.0,7.0
247540,에코프로비엠,2차전지,6.03,2.0,7.0
247540,에코프로비엠,2차전지,-4.6,7.0,7.0
247540,에코프로비엠,2차전지,0.99,3.0,7.0
247540,에코프로비엠,2차전지,10.11,2.0,7.0
247540,에코프로비엠,2차전지,0.53,4.0,7.0
247540,에코프로비엠,2차전지,6.57,3.0,7.0
247540,에코프로비엠,2차전지,-3.59,6.0,7.0
247540,에코프로비엠,2차전지,-6.9,7.0,7.0
247540,에코프로비엠,2차전지,-13.14,6.0,7.0
247540,에코프로비엠,2차전지,-5.64,4.0,7.0
247540,에코프로비엠,2차전지,6.89,2.0,7.0
247540,에코프로비엠,2차전지,17.06,1.0,7.0
247540,에코프로비엠,2차전지,-0.49,3.0,7.0
247540,에코프로비엠,2차전지,8.48,3.0,7.0
247540,에코프로비엠,2차전지,19.71,2.0,7.0
247540,에코프로비엠,2차전지,7.85,3.0,7.0
247540,에코프로비엠,2차전지,4.63,3.0,7.0
247540,에코프로비엠,2차전지,3.12,4.0,7.0
247540,에코프로비엠,2차전지,-6.43,6.0,7.0
247540,에코프로비엠,2차전지,-1.0,6.0,7.0
247540,에코프로비엠,2차전지,-0.18,6.0,7.0
247540,에코프로비엠,2차전지,9.76,3.0,7.0
247540,에코프로비엠,2차전지,13.02,3.0,7.0
247540,에코프로비엠,2차전지,-4.04,3.0,7.0
086520,에코프로,2차전지,23.61,1.0,7.0
086520,에코프로,2차전지,21.09,1.0,7.0
086520,에코프로,2차전지,7.56,3.0,7.0
086520,에코프로,2차전지,11.44,3.0,7.0
086520,에코프로,2차전지,16.59,2.0,7.0
086520,에코프로,2차전지,19.76,1.0,7.0
086520,에코프로,2차전지,17.18,1.0,7.0
086520,에코프로,2차전지,18.33,1.0,7.0
086520,에코프로,2차전지,5.24,3.0,7.0
086520,에코프로,2차전지,5.69,4.0,7.0
086520,에코프로,2차전지,8.98,2.0,7.0
086520,에코프로,2차전지,10.46,2.0,7.0
086520,에코프로,2차전지,12.22,2.0,7.0
086520,에코프로,2차전지,1.17,5.0,7.0
086520,에코프로,2차전지,12.18,1.0,7.0
086520,에코프로,2차전지,8.96,1.0,7.0
086520,에코프로,2차전지,8.08,1.0,7.0
086520,에코프로,2차전지,8.76,1.0,7.0
086520,에코프로,2차전지,11.62,1.0,7.0
086520,에코프로,2차전지,14.92,1.0,7.0
086520,에코프로,2차전지,14.42,1.0,7.0
086520,에코프로,2차전지,14.86,1.0,7.0
086520,에코프로,2차전지,17.55,1.0,7.0
086520,에코프로,2차전지,20.29,1.0,7.0
086520,에코프로,2차전지,17.76,1.0,7.0
086520,에코프로,2차전지,19.42,1.0,7.0
086520,에코프로,2차전지,17.51,1.0,7.0
086520,에코프로,2차전지,18.0,1.0,7.0
086520,에코프로,2차전지,7.83,1.0,7.0
086520,에코프로,2차전지,0.03,5.0,7.0
086520,에코프로,2차전지,0.58,5.0,7.0
086520,에코프로,2차전지,6.65,3.0,7.0
086520,에코프로,2차전지,10.53,1.0,7.0
086520,에코프로,2차전지,10.56,1.0,7.0
086520,에코프로,2차전지,-9.53,7.0,7.0
086520,에코프로,2차전지,7.26,2.0,7.0
086520,에코프로,2차전지,5.98,2.0,7.0
086520,에코프로,2차전지,3.32,6.0,7.0
086520,에코프로,2차전지,-6.22,5.0,7.0
086520,에코프로,2차전지,-7.41,6.0,7.0
086520,에코프로,2차전지,-5.85,7.0,7.0
086520,에코프로,2차전지,-4.06,7.0,7.0
086520,에코프로,2차전지,10.15,3.0,7.0
086520,에코프로,2차전지,11.58,3.0,7.0
086520,에코프로,2차전지,1.63,4.0,7.0
086520,에코프로,2차전지,3.77,3.0,7.0
086520,에코프로,2차전지,7.79,2.0,7.0
086520,에코프로,2차전지,8.29,2.0,7.0
086520,에코프로,2차전지,17.88,2.0,7.0
086520,에코프로,2차전지,22.81,1.0,7.0
086520,에코프로,2차전지,25.67,1.0,7.0
086520,에코프로,2차전지,22.08,1.0,7.0
086520,에코프로,2차전지,18.31,2.0,7.0
086520,에코프로,2차전지,16.43,1.0,7.0
086520,에코프로,2차전지,19.91,2.0,7.0
086520,에코프로,2차전지,2.82,5.0,7.0
086520,에코프로,2차전지,6.03,2.0,7.0
086520,에코프로,2차전지,3.69,3.0,7.0
086520,에코프로,2차전지,5.81,2.0,7.0
086520,에코프로,2차전지,-4.42,5.0,7.0
086520,에코프로,2차전지,-2.42,4.0,7.0
086520,에코프로,2차전지,0.53,4.0,7.0
086520,에코프로,2차전지,-6.07,5.0,7.0
086520,에코프로,2차전지,-9.9,7.0,7.0
086520,에코프로,2차전지,11.79,2.0,7.0
086520,에코프로,2차전지,-3.59,6.0,7.0
086520,에코프로,2차전지,-5.37,7.0,7.0
086520,에코프로,2차전지,-3.33,5.0,7.0
086520,에코프로,2차전지,6.89,2.0,7.0
086520,에코프로,2차전지,17.31,1.0,7.0
086520,에코프로,2차전지,17.06,1.0,7.0
086520,에코프로,2차전지,23.22,1.0,7.0
086520,에코프로,2차전지,-0.49,3.0,7.0
086520,에코프로,2차전지,8.48,3.0,7.0
086520,에코프로,2차전지,19.71,2.0,7.0
086520,에코프로,2차전지,17.3,2.0,7.0
086520,에코프로,2차전지,22.94,2.0,7.0
086520,에코프로,2차전지,20.28,1.0,7.0
086520,에코프로,2차전지,7.85,3.0,7.0
086520,에코프로,2차전지,2.54,4.0,7.0
086520,에코프로,2차전지,4.63,3.0,7.0
086520,에코프로,2차전지,-6.43,6.0,7.0
086520,에코프로,2차전지,-1.0,6.0,7.0
086520,에코프로,2차전지,-0.18,6.0,7.0
086520,에코프로,2차전지,9.76,3.0,7.0
086520,에코프로,2차전지,13.02,3.0,7.0
086520,에코프로,2차전지,-31.17,7.0,7.0
086520,에코프로,2차전지,-19.14,7.0,7.0
066970,엘앤에프,2차전지,7.56,3.0,7.0
066970,엘앤에프,2차전지,8.0,4.0,7.0
066970,엘앤에프,2차전지,9.75,4.0,7.0
066970,엘앤에프,2차전지,16.59,2.0,7.0
066970,엘앤에프,2차전지,11.61,2.0,7.0
066970,엘앤에프,2차전지,8.31,2.0,7.0
066970,엘앤에프,2차전지,14.8,2.0,7.0
066970,엘앤에프,2차전지,13.75,2.0,7.0
066970,엘앤에프,2차전지,14.07,2.0,7.0
066970,엘앤에프,2차전지,14.24,2.0,7.0
066970,엘앤에프,2차전지,3.97,5.0,7.0
066970,엘앤에프,2차전지,12.14,3.0,7.0
066970,엘앤에프,2차전지,-0.06,7.0,7.0
066970,엘앤에프,2차전지,-0.15,5.0,7.0
066970,엘앤에프,2차전지,3.39,1.0,7.0
066970,엘앤에프,2차전지,6.05,1.0,7.0
066970,엘앤에프,2차전지,4.71,1.0,7.0
066970,엘앤에프,2차전지,3.19,2.0,7.0
066970,엘앤에프,2차전지,12.07,1.0,7.0
066970,엘앤에프,2차전지,7.82,3.0,7.0
066970,엘앤에프,2차전지,-3.46,6.0,7.0
066970,엘앤에프,2차전지,-3.24,6.0,7.0
066970,엘앤에프,2차전지,2.77,5.0,7.0
066970,엘앤에프,2차전지,2.83,5.0,7.0
066970,엘앤에프,2차전지,3.89,4.0,7.0
066970,엘앤에프,2차전지,-8.83,7.0,7.0
066970,엘앤에프,2차전지,11.62,1.0,7.0
066970,엘앤에프,2차전지,14.92,1.0,7.0
066970,엘앤에프,2차전지,15.93,1.0,7.0
066970,엘앤에프,2차전지,4.7,1.0,7.0
066970,엘앤에프,2차전지,10.23,1.0,7.0
066970,엘앤에프,2차전지,18.39,1.0,7.0
066970,엘앤에프,2차전지,-9.53,7.0,7.0
066970,엘앤에프,2차전지,2.65,2.0,7.0
066970,엘앤에프,2차전지,3.11,2.0,7.0
066970,엘앤에프,2차전지,15.66,1.0,7.0
066970,엘앤에프,2차전지,15.57,2.0,7.0
066970,엘앤에프,2차전지,9.41,1.0,7.0
066970,엘앤에프,2차전지,5.97,2.0,7.0
066970,엘앤에프,2차전지,17.88,2.0,7.0
066970,엘앤에프,2차전지,19.86,1.0,7.0
066970,엘앤에프,2차전지,22.81,1.0,7.0
066970,엘앤에프,2차전지,17.86,2.0,7.0
066970,엘앤에프,2차전지,20.82,2.0,7.0
066970,엘앤에프,2차전지,13.1,2.0,7.0
066970,엘앤에프,2차전지,21.41,1.0,7.0
066970,엘앤에프,2차전지,6.03,2.0,7.0
066970,엘앤에프,2차전지,15.44,2.0,7.0
066970,엘앤에프,2차전지,8.99,2.0,7.0
066970,엘앤에프,2차전지,-4.6,7.0,7.0
066970,엘앤에프,2차전지,1.1,5.0,7.0
066970,엘앤에프,2차전지,-6.74,7.0,7.0
066970,엘앤에프,2차전지,-0.72,5.0,7.0
066970,엘앤에프,2차전지,11.79,2.0,7.0
066970,엘앤에프,2차전지,7.2,4.0,7.0
066970,엘앤에프,2차전지,-5.41,4.0,7.0
066970,엘앤에프,2차전지,-7.59,7.0,7.0
066970,엘앤에프,2차전지,-0.35,6.0,7.0
066970,엘앤에프,2차전지,-6.2,6.0,7.0
066970,엘앤에프,2차전지,-4.08,5.0,7.0
066970,엘앤에프,2차전지,2.23,2.0,7.0
066970,엘앤에프,2차전지,6.89,2.0,7.0
066970,엘앤에프,2차전지,13.76,1.0,7.0
066970,엘앤에프,2차전지,-15.1,7.0,7.0
066970,엘앤에프,2차전지,-0.49,3.0,7.0
066970,엘앤에프,2차전지,8.48,3.0,7.0
066970,엘앤에프,2차전지,19.71,2.0,7.0
066970,엘앤에프,2차전지,29.37,1.0,7.0
066970,엘앤에프,2차전지,4.63,3.0,7.0
066970,엘앤에프,2차전지,-6.43,6.0,7.0
066970,엘앤에프,2차전지,9.76,3.0,7.0
066970,엘앤에프,2차전지,-7.63,7.0,7.0
066970,엘앤에프,2차전지,-5.06,5.0,7.0
066970,엘앤에프,2차전지,2.59,4.0,7.0
066970,엘앤에프,2차전지,7.84,1.0,7.0
066970,엘앤에프,2차전지,5.36,1.0,7.0
003670,포스코퓨처엠,2차전지,7.56,3.0,7.0
003670,포스코퓨처엠,2차전지,12.91,2.0,7.0
003670,포스코퓨처엠,2차전지,11.99,3.0,7.0
003670,포스코퓨처엠,2차전지,7.6,2.0,7.0
003670,포스코퓨처엠,2차전지,5.69,4.0,7.0
003670,포스코퓨처엠,2차전지,12.14,3.0,7.0
003670,포스코퓨처엠,2차전지,-0.06,7.0,7.0
003670,포스코퓨처엠,2차전지,3.94,1.0,7.0
003670,포스코퓨처엠,2차전지,4.71,1.0,7.0
003670,포스코퓨처엠,2차전지,0.63,3.0,7.0
003670,포스코퓨처엠,2차전지,4.96,2.0,7.0
003670,포스코퓨처엠,2차전지,10.46,2.0,7.0
003670,포스코퓨처엠,2차전지,3.89,4.0,7.0
003670,포스코퓨처엠,2차전지,7.51,1.0,7.0
003670,포스코퓨처엠,2차전지,14.92,1.0,7.0
003670,포스코퓨처엠,2차전지,6.94,1.0,7.0
003670,포스코퓨처엠,2차전지,4.7,1.0,7.0
003670,포스코퓨처엠,2차전지,18.83,1.0,7.0
003670,포스코퓨처엠,2차전지,21.25,1.0,7.0
003670,포스코퓨처엠,2차전지,18.66,1.0,7.0
003670,포스코퓨처엠,2차전지,18.32,1.0,7.0
003670,포스코퓨처엠,2차전지,5.98,2.0,7.0
003670,포스코퓨처엠,2차전지,7.48,1.0,7.0
003670,포스코퓨처엠,2차전지,17.47,3.0,7.0
003670,포스코퓨처엠,2차전지,13.38,3.0,7.0
003670,포스코퓨처엠,2차전지,6.02,1.0,7.0
003670,포스코퓨처엠,2차전지,9.41,1.0,7.0
003670,포스코퓨처엠,2차전지,22.81,1.0,7.0
003670,포스코퓨처엠,2차전지,25.67,1.0,7.0
003670,포스코퓨처엠,2차전지,23.76,1.0,7.0
003670,포스코퓨처엠,2차전지,20.04,2.0,7.0
003670,포스코퓨처엠,2차전지,19.54,1.0,7.0
003670,포스코퓨처엠,2차전지,1.52,5.0,7.0
003670,포스코퓨처엠,2차전지,9.38,2.0,7.0
003670,포스코퓨처엠,2차전지,13.1,2.0,7.0
003670,포스코퓨처엠,2차전지,21.41,1.0,7.0
003670,포스코퓨처엠,2차전지,26.56,1.0,7.0
003670,포스코퓨처엠,2차전지,6.03,2.0,7.0
003670,포스코퓨처엠,2차전지,-4.6,7.0,7.0
003670,포스코퓨처엠,2차전지,-3.71,6.0,7.0
003670,포스코퓨처엠,2차전지,-0.39,5.0,7.0
003670,포스코퓨처엠,2차전지,1.46,5.0,7.0
003670,포스코퓨처엠,2차전지,6.57,3.0,7.0
003670,포스코퓨처엠,2차전지,-6.2,6.0,7.0
003670,포스코퓨처엠,2차전지,-6.06,6.0,7.0
003670,포스코퓨처엠,2차전지,-13.14,6.0,7.0
003670,포스코퓨처엠,2차전지,2.23,2.0,7.0
003670,포스코퓨처엠,2차전지,6.89,2.0,7.0
003670,포스코퓨처엠,2차전지,-7.61,4.0,7.0
003670,포스코퓨처엠,2차전지,-0.49,3.0,7.0
003670,포스코퓨처엠,2차전지,8.48,3.0,7.0
003670,포스코퓨처엠,2차전지,29.37,1.0,7.0
003670,포스코퓨처엠,2차전지,-6.43,6.0,7.0
003670,포스코퓨처엠,2차전지,-1.0,6.0,7.0
003670,포스코퓨처엠,2차전지,-2.57,3.0,7.0
348370,엔켐,2차전지,-0.16,6.0,7.0
348370,엔켐,2차전지,-6.85,6.0,7.0
348370,엔켐,2차전지,16.31,2.0,7.0
348370,엔켐,2차전지,15.57,2.0,7.0
348370,엔켐,2차전지,3.77,3.0,7.0
348370,엔켐,2차전지,4.76,2.0,7.0
348370,엔켐,2차전지,26.5,1.0,7.0
348370,엔켐,2차전지,22.81,1.0,7.0
348370,엔켐,2차전지,19.42,2.0,7.0
348370,엔켐,2차전지,15.4,3.0,7.0
348370,엔켐,2차전지,18.65,1.0,7.0
348370,엔켐,2차전지,9.38,2.0,7.0
348370,엔켐,2차전지,12.44,2.0,7.0
348370,엔켐,2차전지,6.03,2.0,7.0
348370,엔켐,2차전지,-4.6,7.0,7.0
348370,엔켐,2차전지,5.81,2.0,7.0
348370,엔켐,2차전지,-1.16,6.0,7.0
348370,엔켐,2차전지,1.1,5.0,7.0
348370,엔켐,2차전지,-1.16,6.0,7.0
348370,엔켐,2차전지,-1.7,7.0,7.0
348370,엔켐,2차전지,-4.99,7.0,7.0
348370,엔켐,2차전지,1.61,4.0,7.0
348370,엔켐,2차전지,-0.39,4.0,7.0
348370,엔켐,2차전지,-2.42,7.0,7.0
348370,엔켐,2차전지,-13.54,7.0,7.0
348370,엔켐,2차전지,-2.42,6.0,7.0
348370,엔켐,2차전지,-3.45,3.0,7.0
348370,엔켐,2차전지,6.89,2.0,7.0
348370,엔켐,2차전지,9.36,2.0,7.0
348370,엔켐,2차전지,13.76,1.0,7.0
348370,엔켐,2차전지,13.81,1.0,7.0
348370,엔켐,2차전지,21.61,1.0,7.0
348370,엔켐,2차전지,-17.5,7.0,7.0
348370,엔켐,2차전지,8.48,3.0,7.0
348370,엔켐,2차전지,19.71,2.0,7.0
348370,엔켐,2차전지,16.98,2.0,7.0
348370,엔켐,2차전지,29.37,1.0,7.0
348370,엔켐,2차전지,4.32,4.0,7.0
348370,엔켐,2차전지,-7.57,7.0,7.0
348370,엔켐,2차전지,-6.43,6.0,7.0
348370,엔켐,2차전지,-1.0,6.0,7.0
348370,엔켐,2차전지,-0.18,6.0,7.0
348370,엔켐,2차전지,9.76,3.0,7.0
348370,엔켐,2차전지,13.95,3.0,7.0
348370,엔켐,2차전지,20.52,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,7.56,3.0,7.0
020150,롯데에너지머티리얼즈,2차전지,14.8,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,8.32,3.0,7.0
020150,롯데에너지머티리얼즈,2차전지,7.6,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,4.71,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,5.08,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,13.76,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,12.22,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,-1.0,7.0,7.0
020150,롯데에너지머티리얼즈,2차전지,-8.12,7.0,7.0
020150,롯데에너지머티리얼즈,2차전지,14.92,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,14.86,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,17.55,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,16.16,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,4.7,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,10.44,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,18.83,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,20.65,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,2.65,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,3.11,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,2.7,3.0,7.0
020150,롯데에너지머티리얼즈,2차전지,26.5,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,22.81,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,2.18,5.0,7.0
020150,롯데에너지머티리얼즈,2차전지,29.66,1.0,7.0
020150,롯데에너지머티리얼즈,2차전지,6.03,2.0,7.0
020150,롯데에너지머티리얼즈,2차전지,-4.42,5.0,7.0
020150,롯데에너지머티리얼즈,2차전지,7.68,5.0,7.0
020150,롯데에너지머티리얼즈,2차전지,-0.85,6.0,7.0
020150,롯데에너지머티리얼즈,2차전지,-2.18,6.0,7.0
020150,롯데에너지머티리얼즈,2차전지,5.06,5.0,7.0
